Receptor	TF	Key
TNFRSF10B	ATF6	TNFRSF10B_ATF6
TNFRSF10B	IKBKB	TNFRSF10B_IKBKB
TNFRSF10B	RARB	TNFRSF10B_RARB
TNFRSF10B	NR1I2	TNFRSF10B_NR1I2
TNFRSF10B	KLF6	TNFRSF10B_KLF6
TNFRSF10B	PGR	TNFRSF10B_PGR
TNFRSF10B	SIRT2	TNFRSF10B_SIRT2
TNFRSF10B	REL	TNFRSF10B_REL
TNFRSF10B	RELA	TNFRSF10B_RELA
TNFRSF10B	CEBPB	TNFRSF10B_CEBPB
TNFRSF10B	NR4A1	TNFRSF10B_NR4A1
TNFRSF10B	BRCA1	TNFRSF10B_BRCA1
TNFRSF10B	TRIM25	TNFRSF10B_TRIM25
TNFRSF10B	AR	TNFRSF10B_AR
TNFRSF10B	SPI1	TNFRSF10B_SPI1
TNFRSF10B	SIRT1	TNFRSF10B_SIRT1
TNFRSF10B	NCOA2	TNFRSF10B_NCOA2
TNFRSF10B	GLI1	TNFRSF10B_GLI1
TNFRSF10B	ZEB1	TNFRSF10B_ZEB1
TNFRSF10B	SNAI2	TNFRSF10B_SNAI2
TNFRSF10B	CTNNB1	TNFRSF10B_CTNNB1
TNFRSF10B	CRABP2	TNFRSF10B_CRABP2
TNFRSF10B	MYC	TNFRSF10B_MYC
TNFRSF10B	EGR1	TNFRSF10B_EGR1
TNFRSF10B	HDAC1	TNFRSF10B_HDAC1
TNFRSF10B	KAT2B	TNFRSF10B_KAT2B
TNFRSF10B	EZH2	TNFRSF10B_EZH2
TNFRSF10B	RARA	TNFRSF10B_RARA
TNFRSF10B	NR4A2	TNFRSF10B_NR4A2
TNFRSF10B	HIF1A	TNFRSF10B_HIF1A
TNFRSF10B	DDIT3	TNFRSF10B_DDIT3
TNFRSF10B	NCOR2	TNFRSF10B_NCOR2
TNFRSF10B	RBL1	TNFRSF10B_RBL1
TNFRSF10B	MLLT10	TNFRSF10B_MLLT10
TNFRSF10B	DDB2	TNFRSF10B_DDB2
TNFRSF10B	E2F4	TNFRSF10B_E2F4
TNFRSF10B	PPARG	TNFRSF10B_PPARG
TNFRSF10B	FOXM1	TNFRSF10B_FOXM1
TNFRSF10B	ING1	TNFRSF10B_ING1
TNFRSF10B	E2F6	TNFRSF10B_E2F6
TNFRSF10B	HINFP	TNFRSF10B_HINFP
NTRK2	E2F1	NTRK2_E2F1
NTRK2	NR3C2	NTRK2_NR3C2
NTRK2	JUND	NTRK2_JUND
NTRK2	MAF	NTRK2_MAF
NTRK2	NR3C1	NTRK2_NR3C1
NTRK2	APC	NTRK2_APC
NTRK2	ARX	NTRK2_ARX
NTRK2	LMX1B	NTRK2_LMX1B
NTRK2	HIPK2	NTRK2_HIPK2
NTRK2	PAX3	NTRK2_PAX3
NTRK2	TRAF6	NTRK2_TRAF6
NTRK2	SPEN	NTRK2_SPEN
NTRK2	CRTC1	NTRK2_CRTC1
NTRK2	HIC1	NTRK2_HIC1
NTRK2	SCD5	NTRK2_SCD5
NTRK2	CREM	NTRK2_CREM
NTRK2	FOXD3	NTRK2_FOXD3
NTRK2	PAX2	NTRK2_PAX2
NTRK2	TRIB3	NTRK2_TRIB3
NTRK2	SIN3A	NTRK2_SIN3A
NTRK2	NR0B2	NTRK2_NR0B2
NTRK2	KLF7	NTRK2_KLF7
NTRK2	SNAI1	NTRK2_SNAI1
NTRK2	SMAD3	NTRK2_SMAD3
NTRK2	SMAD2	NTRK2_SMAD2
NTRK2	ATF3	NTRK2_ATF3
NTRK2	ZIC1	NTRK2_ZIC1
NTRK2	HDAC2	NTRK2_HDAC2
NTRK2	MECP2	NTRK2_MECP2
NTRK2	ESR1	NTRK2_ESR1
NTRK2	PBX1	NTRK2_PBX1
NTRK2	ATOH1	NTRK2_ATOH1
NTRK2	RAD51	NTRK2_RAD51
NTRK2	GATA3	NTRK2_GATA3
NTRK2	NR2F2	NTRK2_NR2F2
NTRK2	KLF4	NTRK2_KLF4
NTRK2	ZNF423	NTRK2_ZNF423
NTRK2	WT1	NTRK2_WT1
NTRK2	PAX6	NTRK2_PAX6
NTRK2	GLI3	NTRK2_GLI3
NTRK2	STAT1	NTRK2_STAT1
NTRK2	SATB2	NTRK2_SATB2
NTRK2	MEF2D	NTRK2_MEF2D
NTRK2	STAT5B	NTRK2_STAT5B
NTRK2	MEF2C	NTRK2_MEF2C
NTRK2	ID4	NTRK2_ID4
NTRK2	RUNX3	NTRK2_RUNX3
NTRK2	BMI1	NTRK2_BMI1
NTRK2	KCNIP3	NTRK2_KCNIP3
NTRK2	LMO3	NTRK2_LMO3
NTRK2	OTX2	NTRK2_OTX2
NTRK2	FOXO1	NTRK2_FOXO1
NTRK2	POU3F4	NTRK2_POU3F4
NTRK2	ABL1	NTRK2_ABL1
NTRK2	SOX10	NTRK2_SOX10
NTRK2	REST	NTRK2_REST
NTRK2	NFIC	NTRK2_NFIC
NTRK2	OLIG2	NTRK2_OLIG2
NTRK2	NEUROD1	NTRK2_NEUROD1
NTRK2	POU4F1	NTRK2_POU4F1
NTRK2	SIRT2	NTRK2_SIRT2
NTRK2	ZNF217	NTRK2_ZNF217
NTRK2	ZEB2	NTRK2_ZEB2
NTRK2	ETS2	NTRK2_ETS2
NTRK2	SIRT1	NTRK2_SIRT1
NTRK2	CTNNB1	NTRK2_CTNNB1
NTRK2	MEIS2	NTRK2_MEIS2
NTRK2	MYC	NTRK2_MYC
NTRK2	EGR1	NTRK2_EGR1
NTRK2	HDAC1	NTRK2_HDAC1
NTRK2	LHX2	NTRK2_LHX2
NTRK2	ZIC2	NTRK2_ZIC2
NTRK2	MEF2A	NTRK2_MEF2A
NTRK2	ARNTL	NTRK2_ARNTL
NTRK2	SMAD4	NTRK2_SMAD4
NTRK2	ASCL1	NTRK2_ASCL1
NTRK2	NPAS3	NTRK2_NPAS3
NTRK2	TCF7L2	NTRK2_TCF7L2
NTRK2	PPARG	NTRK2_PPARG
NTRK2	CTBP1	NTRK2_CTBP1
NTRK2	STAT4	NTRK2_STAT4
NTRK2	JUN	NTRK2_JUN
NTRK2	HLF	NTRK2_HLF
NTRK2	MYCN	NTRK2_MYCN
NTRK2	PHOX2B	NTRK2_PHOX2B
NTRK2	NKX2-1	NTRK2_NKX2-1
NTRK2	SOX9	NTRK2_SOX9
NTRK2	FOS	NTRK2_FOS
NTRK2	THRA	NTRK2_THRA
NTRK2	SRF	NTRK2_SRF
NTRK2	SOX11	NTRK2_SOX11
NTRK2	BPTF	NTRK2_BPTF
NTRK2	PAX8	NTRK2_PAX8
NTRK2	HDAC5	NTRK2_HDAC5
NTRK2	SHOX2	NTRK2_SHOX2
NTRK2	TBR1	NTRK2_TBR1
NTRK2	KLF9	NTRK2_KLF9
NTRK2	TP53	NTRK2_TP53
NTRK2	BIN1	NTRK2_BIN1
NTRK2	CREB1	NTRK2_CREB1
NTRK2	EGR3	NTRK2_EGR3
NTRK2	SP3	NTRK2_SP3
NTRK2	YY1	NTRK2_YY1
NTRK2	BRCA2	NTRK2_BRCA2
NTRK2	ETV6	NTRK2_ETV6
NTRK2	NR4A3	NTRK2_NR4A3
NTRK2	ETV1	NTRK2_ETV1
NTRK2	NFKB1	NTRK2_NFKB1
NTRK2	PLAG1	NTRK2_PLAG1
NTRK2	CUX1	NTRK2_CUX1
NTRK2	NFIB	NTRK2_NFIB
NTRK2	CREBBP	NTRK2_CREBBP
NTRK2	BACH2	NTRK2_BACH2
NTRK2	PURA	NTRK2_PURA
NTRK2	PITX3	NTRK2_PITX3
NTRK2	EGF	NTRK2_EGF
NTRK2	EGR4	NTRK2_EGR4
NTRK2	NR2F1	NTRK2_NR2F1
NTRK2	PROX1	NTRK2_PROX1
NTRK2	FOSB	NTRK2_FOSB
NTRK2	NR5A1	NTRK2_NR5A1
NTRK2	PPARGC1A	NTRK2_PPARGC1A
NTRK2	TWIST1	NTRK2_TWIST1
NTRK2	STAT5A	NTRK2_STAT5A
NTRK2	FOXO3	NTRK2_FOXO3
NTRK2	EGR2	NTRK2_EGR2
NTRK2	CIITA	NTRK2_CIITA
NTRK2	KLF5	NTRK2_KLF5
NTRK2	SMAD7	NTRK2_SMAD7
NTRK2	GBX2	NTRK2_GBX2
NTRK2	RORA	NTRK2_RORA
NTRK2	NF1	NTRK2_NF1
NTRK2	KLF3	NTRK2_KLF3
NTRK2	SPIC	NTRK2_SPIC
NTRK2	SOX2	NTRK2_SOX2
NTRK2	EP300	NTRK2_EP300
NTRK2	HEY1	NTRK2_HEY1
NTRK2	ESR2	NTRK2_ESR2
NTRK2	FOXP2	NTRK2_FOXP2
NTRK2	SIX1	NTRK2_SIX1
NTRK2	MDM2	NTRK2_MDM2
NTRK2	DLX5	NTRK2_DLX5
NTRK2	STAT3	NTRK2_STAT3
NTRK2	ISL1	NTRK2_ISL1
NTRK2	DNMT1	NTRK2_DNMT1
NTRK2	RARB	NTRK2_RARB
NTRK2	RUNX1T1	NTRK2_RUNX1T1
NTRK2	PGR	NTRK2_PGR
NTRK2	NR4A1	NTRK2_NR4A1
NTRK2	POU4F2	NTRK2_POU4F2
NTRK2	BRCA1	NTRK2_BRCA1
NTRK2	AR	NTRK2_AR
NTRK2	HDAC4	NTRK2_HDAC4
NTRK2	FOXC1	NTRK2_FOXC1
NTRK2	NOTCH3	NTRK2_NOTCH3
NTRK2	CEBPD	NTRK2_CEBPD
NTRK2	GLI1	NTRK2_GLI1
NTRK2	ZEB1	NTRK2_ZEB1
NTRK2	SNAI2	NTRK2_SNAI2
NTRK2	THRB	NTRK2_THRB
NTRK2	NPM1	NTRK2_NPM1
NTRK2	NPAS2	NTRK2_NPAS2
NTRK2	KAT2B	NTRK2_KAT2B
NTRK2	BHLHE41	NTRK2_BHLHE41
NTRK2	EZH2	NTRK2_EZH2
NTRK2	NR4A2	NTRK2_NR4A2
NTRK2	PLAGL2	NTRK2_PLAGL2
NTRK2	HIF1A	NTRK2_HIF1A
NTRK2	ENO1	NTRK2_ENO1
NTRK2	FOXG1	NTRK2_FOXG1
NTRK2	POU3F2	NTRK2_POU3F2
NTRK2	RBPJ	NTRK2_RBPJ
NOTCH1	PPARD	NOTCH1_PPARD
NOTCH1	AIRE	NOTCH1_AIRE
NOTCH1	E2F1	NOTCH1_E2F1
NOTCH1	NKX2-3	NOTCH1_NKX2-3
NOTCH1	HEYL	NOTCH1_HEYL
NOTCH1	HDGF	NOTCH1_HDGF
NOTCH1	ARNT	NOTCH1_ARNT
NOTCH1	ZFHX3	NOTCH1_ZFHX3
NOTCH1	NR3C2	NOTCH1_NR3C2
NOTCH1	RB1CC1	NOTCH1_RB1CC1
NOTCH1	JUND	NOTCH1_JUND
NOTCH1	MAF	NOTCH1_MAF
NOTCH1	RUNX2	NOTCH1_RUNX2
NOTCH1	NR3C1	NOTCH1_NR3C1
NOTCH1	HES6	NOTCH1_HES6
NOTCH1	DLX4	NOTCH1_DLX4
NOTCH1	APC	NOTCH1_APC
NOTCH1	YBX1	NOTCH1_YBX1
NOTCH1	NR2F6	NOTCH1_NR2F6
NOTCH1	ARX	NOTCH1_ARX
NOTCH1	LMX1B	NOTCH1_LMX1B
NOTCH1	HIPK2	NOTCH1_HIPK2
NOTCH1	ZFP36L1	NOTCH1_ZFP36L1
NOTCH1	STAT2	NOTCH1_STAT2
NOTCH1	WWP1	NOTCH1_WWP1
NOTCH1	ZIC3	NOTCH1_ZIC3
NOTCH1	GATA1	NOTCH1_GATA1
NOTCH1	HOXA5	NOTCH1_HOXA5
NOTCH1	HAND2	NOTCH1_HAND2
NOTCH1	PBX2	NOTCH1_PBX2
NOTCH1	PAX3	NOTCH1_PAX3
NOTCH1	ATF2	NOTCH1_ATF2
NOTCH1	HHEX	NOTCH1_HHEX
NOTCH1	HIF3A	NOTCH1_HIF3A
NOTCH1	MXI1	NOTCH1_MXI1
NOTCH1	MCM5	NOTCH1_MCM5
NOTCH1	HOXC8	NOTCH1_HOXC8
NOTCH1	TBX20	NOTCH1_TBX20
NOTCH1	TRAF6	NOTCH1_TRAF6
NOTCH1	PHF10	NOTCH1_PHF10
NOTCH1	NFAT5	NOTCH1_NFAT5
NOTCH1	BATF	NOTCH1_BATF
NOTCH1	SPEN	NOTCH1_SPEN
NOTCH1	POU2F1	NOTCH1_POU2F1
NOTCH1	FOXI1	NOTCH1_FOXI1
NOTCH1	ZHX2	NOTCH1_ZHX2
NOTCH1	CRTC1	NOTCH1_CRTC1
NOTCH1	RUNX1	NOTCH1_RUNX1
NOTCH1	ONECUT1	NOTCH1_ONECUT1
NOTCH1	MED15	NOTCH1_MED15
NOTCH1	TSG101	NOTCH1_TSG101
NOTCH1	SP7	NOTCH1_SP7
NOTCH1	HIC1	NOTCH1_HIC1
NOTCH1	GABPA	NOTCH1_GABPA
NOTCH1	TNFAIP3	NOTCH1_TNFAIP3
NOTCH1	RBL2	NOTCH1_RBL2
NOTCH1	FIGLA	NOTCH1_FIGLA
NOTCH1	PTTG1	NOTCH1_PTTG1
NOTCH1	FOXH1	NOTCH1_FOXH1
NOTCH1	MKL1	NOTCH1_MKL1
NOTCH1	PCGF2	NOTCH1_PCGF2
NOTCH1	CTCFL	NOTCH1_CTCFL
NOTCH1	MYB	NOTCH1_MYB
NOTCH1	NONO	NOTCH1_NONO
NOTCH1	XRCC5	NOTCH1_XRCC5
NOTCH1	LHX4	NOTCH1_LHX4
NOTCH1	MYBL2	NOTCH1_MYBL2
NOTCH1	NR1D1	NOTCH1_NR1D1
NOTCH1	CREM	NOTCH1_CREM
NOTCH1	FOXD3	NOTCH1_FOXD3
NOTCH1	POU2F3	NOTCH1_POU2F3
NOTCH1	HDAC3	NOTCH1_HDAC3
NOTCH1	ATRX	NOTCH1_ATRX
NOTCH1	ERF	NOTCH1_ERF
NOTCH1	PAX2	NOTCH1_PAX2
NOTCH1	EED	NOTCH1_EED
NOTCH1	FLI1	NOTCH1_FLI1
NOTCH1	TRIB3	NOTCH1_TRIB3
NOTCH1	E2F7	NOTCH1_E2F7
NOTCH1	COPS5	NOTCH1_COPS5
NOTCH1	CBX8	NOTCH1_CBX8
NOTCH1	AHR	NOTCH1_AHR
NOTCH1	SMARCA1	NOTCH1_SMARCA1
NOTCH1	ESRRG	NOTCH1_ESRRG
NOTCH1	NFKBIA	NOTCH1_NFKBIA
NOTCH1	MLLT3	NOTCH1_MLLT3
NOTCH1	NR1H4	NOTCH1_NR1H4
NOTCH1	SP1	NOTCH1_SP1
NOTCH1	FOXQ1	NOTCH1_FOXQ1
NOTCH1	SIN3A	NOTCH1_SIN3A
NOTCH1	E2F8	NOTCH1_E2F8
NOTCH1	EVX1	NOTCH1_EVX1
NOTCH1	ZNF24	NOTCH1_ZNF24
NOTCH1	NANOG	NOTCH1_NANOG
NOTCH1	CTCF	NOTCH1_CTCF
NOTCH1	SNAI1	NOTCH1_SNAI1
NOTCH1	SMAD3	NOTCH1_SMAD3
NOTCH1	DAXX	NOTCH1_DAXX
NOTCH1	FOXF1	NOTCH1_FOXF1
NOTCH1	RORC	NOTCH1_RORC
NOTCH1	HOXC13	NOTCH1_HOXC13
NOTCH1	MEF2B	NOTCH1_MEF2B
NOTCH1	SMAD2	NOTCH1_SMAD2
NOTCH1	DDB1	NOTCH1_DDB1
NOTCH1	DLX3	NOTCH1_DLX3
NOTCH1	HDAC11	NOTCH1_HDAC11
NOTCH1	DMAP1	NOTCH1_DMAP1
NOTCH1	ATF3	NOTCH1_ATF3
NOTCH1	ZIC1	NOTCH1_ZIC1
NOTCH1	HDAC2	NOTCH1_HDAC2
NOTCH1	MYF6	NOTCH1_MYF6
NOTCH1	GFI1B	NOTCH1_GFI1B
NOTCH1	NCOR1	NOTCH1_NCOR1
NOTCH1	MECP2	NOTCH1_MECP2
NOTCH1	ESR1	NOTCH1_ESR1
NOTCH1	IRF1	NOTCH1_IRF1
NOTCH1	PBX1	NOTCH1_PBX1
NOTCH1	ERCC2	NOTCH1_ERCC2
NOTCH1	SREBF1	NOTCH1_SREBF1
NOTCH1	NFIA	NOTCH1_NFIA
NOTCH1	KLF11	NOTCH1_KLF11
NOTCH1	NFIL3	NOTCH1_NFIL3
NOTCH1	NUPR1	NOTCH1_NUPR1
NOTCH1	ATOH1	NOTCH1_ATOH1
NOTCH1	HOXA10	NOTCH1_HOXA10
NOTCH1	ATF4	NOTCH1_ATF4
NOTCH1	ZNF143	NOTCH1_ZNF143
NOTCH1	EPAS1	NOTCH1_EPAS1
NOTCH1	SUZ12	NOTCH1_SUZ12
NOTCH1	HOXB7	NOTCH1_HOXB7
NOTCH1	RAD51	NOTCH1_RAD51
NOTCH1	IRF4	NOTCH1_IRF4
NOTCH1	NFKBIB	NOTCH1_NFKBIB
NOTCH1	GATA3	NOTCH1_GATA3
NOTCH1	HDAC10	NOTCH1_HDAC10
NOTCH1	NR2F2	NOTCH1_NR2F2
NOTCH1	CBFA2T3	NOTCH1_CBFA2T3
NOTCH1	KLF4	NOTCH1_KLF4
NOTCH1	LMO2	NOTCH1_LMO2
NOTCH1	NFATC2	NOTCH1_NFATC2
NOTCH1	ZNF423	NOTCH1_ZNF423
NOTCH1	WT1	NOTCH1_WT1
NOTCH1	ID2	NOTCH1_ID2
NOTCH1	YEATS4	NOTCH1_YEATS4
NOTCH1	TSC22D3	NOTCH1_TSC22D3
NOTCH1	NEUROG3	NOTCH1_NEUROG3
NOTCH1	ARID1A	NOTCH1_ARID1A
NOTCH1	GCM2	NOTCH1_GCM2
NOTCH1	PAX6	NOTCH1_PAX6
NOTCH1	GLI3	NOTCH1_GLI3
NOTCH1	SFPQ	NOTCH1_SFPQ
NOTCH1	ASH1L	NOTCH1_ASH1L
NOTCH1	STAT1	NOTCH1_STAT1
NOTCH1	SATB2	NOTCH1_SATB2
NOTCH1	SP4	NOTCH1_SP4
NOTCH1	MEF2D	NOTCH1_MEF2D
NOTCH1	STAT5B	NOTCH1_STAT5B
NOTCH1	MEF2C	NOTCH1_MEF2C
NOTCH1	TCF3	NOTCH1_TCF3
NOTCH1	ID4	NOTCH1_ID4
NOTCH1	FOXL2	NOTCH1_FOXL2
NOTCH1	ELF3	NOTCH1_ELF3
NOTCH1	HOXA9	NOTCH1_HOXA9
NOTCH1	PITX1	NOTCH1_PITX1
NOTCH1	PIAS1	NOTCH1_PIAS1
NOTCH1	RUNX3	NOTCH1_RUNX3
NOTCH1	BMI1	NOTCH1_BMI1
NOTCH1	ESRRB	NOTCH1_ESRRB
NOTCH1	NCOA1	NOTCH1_NCOA1
NOTCH1	ATM	NOTCH1_ATM
NOTCH1	KCNIP3	NOTCH1_KCNIP3
NOTCH1	RXRA	NOTCH1_RXRA
NOTCH1	GATA5	NOTCH1_GATA5
NOTCH1	TGIF1	NOTCH1_TGIF1
NOTCH1	HOXC6	NOTCH1_HOXC6
NOTCH1	TCF7	NOTCH1_TCF7
NOTCH1	MTA2	NOTCH1_MTA2
NOTCH1	IRF3	NOTCH1_IRF3
NOTCH1	LMO3	NOTCH1_LMO3
NOTCH1	PITX2	NOTCH1_PITX2
NOTCH1	VHL	NOTCH1_VHL
NOTCH1	OTX2	NOTCH1_OTX2
NOTCH1	HOXA4	NOTCH1_HOXA4
NOTCH1	SIM2	NOTCH1_SIM2
NOTCH1	WWTR1	NOTCH1_WWTR1
NOTCH1	FOXO1	NOTCH1_FOXO1
NOTCH1	MSX1	NOTCH1_MSX1
NOTCH1	POU3F4	NOTCH1_POU3F4
NOTCH1	ABL1	NOTCH1_ABL1
NOTCH1	CRX	NOTCH1_CRX
NOTCH1	POU2AF1	NOTCH1_POU2AF1
NOTCH1	SOX10	NOTCH1_SOX10
NOTCH1	WHSC1	NOTCH1_WHSC1
NOTCH1	HOXB4	NOTCH1_HOXB4
NOTCH1	PDX1	NOTCH1_PDX1
NOTCH1	REST	NOTCH1_REST
NOTCH1	TCF12	NOTCH1_TCF12
NOTCH1	CHD4	NOTCH1_CHD4
NOTCH1	ZBTB16	NOTCH1_ZBTB16
NOTCH1	FOXN1	NOTCH1_FOXN1
NOTCH1	NFIC	NOTCH1_NFIC
NOTCH1	PAX1	NOTCH1_PAX1
NOTCH1	OLIG2	NOTCH1_OLIG2
NOTCH1	NFIX	NOTCH1_NFIX
NOTCH1	ATF6	NOTCH1_ATF6
NOTCH1	UTF1	NOTCH1_UTF1
NOTCH1	GTF2B	NOTCH1_GTF2B
NOTCH1	NEUROD1	NOTCH1_NEUROD1
NOTCH1	ELK4	NOTCH1_ELK4
NOTCH1	LDB1	NOTCH1_LDB1
NOTCH1	KLF6	NOTCH1_KLF6
NOTCH1	POU4F1	NOTCH1_POU4F1
NOTCH1	SIRT2	NOTCH1_SIRT2
NOTCH1	OTX1	NOTCH1_OTX1
NOTCH1	REL	NOTCH1_REL
NOTCH1	TP53BP1	NOTCH1_TP53BP1
NOTCH1	ZNF217	NOTCH1_ZNF217
NOTCH1	ZEB2	NOTCH1_ZEB2
NOTCH1	SPDEF	NOTCH1_SPDEF
NOTCH1	NFE2L1	NOTCH1_NFE2L1
NOTCH1	ETS2	NOTCH1_ETS2
NOTCH1	KLF12	NOTCH1_KLF12
NOTCH1	TBX5	NOTCH1_TBX5
NOTCH1	TBX3	NOTCH1_TBX3
NOTCH1	TSC22D1	NOTCH1_TSC22D1
NOTCH1	NR0B1	NOTCH1_NR0B1
NOTCH1	NR5A2	NOTCH1_NR5A2
NOTCH1	TEF	NOTCH1_TEF
NOTCH1	SIRT1	NOTCH1_SIRT1
NOTCH1	RFXANK	NOTCH1_RFXANK
NOTCH1	NFYA	NOTCH1_NFYA
NOTCH1	TRIM28	NOTCH1_TRIM28
NOTCH1	CTNNB1	NOTCH1_CTNNB1
NOTCH1	KLF8	NOTCH1_KLF8
NOTCH1	NCOA4	NOTCH1_NCOA4
NOTCH1	GATA4	NOTCH1_GATA4
NOTCH1	ELF4	NOTCH1_ELF4
NOTCH1	SOX5	NOTCH1_SOX5
NOTCH1	MEIS2	NOTCH1_MEIS2
NOTCH1	CRABP2	NOTCH1_CRABP2
NOTCH1	PHOX2A	NOTCH1_PHOX2A
NOTCH1	MYC	NOTCH1_MYC
NOTCH1	FUBP1	NOTCH1_FUBP1
NOTCH1	EGR1	NOTCH1_EGR1
NOTCH1	HMGB2	NOTCH1_HMGB2
NOTCH1	HDAC1	NOTCH1_HDAC1
NOTCH1	NFE2	NOTCH1_NFE2
NOTCH1	LHX2	NOTCH1_LHX2
NOTCH1	SPIB	NOTCH1_SPIB
NOTCH1	ZIC2	NOTCH1_ZIC2
NOTCH1	BCL6	NOTCH1_BCL6
NOTCH1	HNF1B	NOTCH1_HNF1B
NOTCH1	APEX1	NOTCH1_APEX1
NOTCH1	APBB1	NOTCH1_APBB1
NOTCH1	MEF2A	NOTCH1_MEF2A
NOTCH1	SALL4	NOTCH1_SALL4
NOTCH1	ARNTL	NOTCH1_ARNTL
NOTCH1	SMAD4	NOTCH1_SMAD4
NOTCH1	FOXJ1	NOTCH1_FOXJ1
NOTCH1	TFCP2	NOTCH1_TFCP2
NOTCH1	RFX3	NOTCH1_RFX3
NOTCH1	EWSR1	NOTCH1_EWSR1
NOTCH1	HOXD3	NOTCH1_HOXD3
NOTCH1	ASCL1	NOTCH1_ASCL1
NOTCH1	NCOR2	NOTCH1_NCOR2
NOTCH1	ONECUT2	NOTCH1_ONECUT2
NOTCH1	ELL	NOTCH1_ELL
NOTCH1	MTA1	NOTCH1_MTA1
NOTCH1	PRDM1	NOTCH1_PRDM1
NOTCH1	HOPX	NOTCH1_HOPX
NOTCH1	JARID2	NOTCH1_JARID2
NOTCH1	RNF14	NOTCH1_RNF14
NOTCH1	TCF7L2	NOTCH1_TCF7L2
NOTCH1	KLF2	NOTCH1_KLF2
NOTCH1	E2F4	NOTCH1_E2F4
NOTCH1	EN1	NOTCH1_EN1
NOTCH1	PPARG	NOTCH1_PPARG
NOTCH1	FHL2	NOTCH1_FHL2
NOTCH1	SRSF1	NOTCH1_SRSF1
NOTCH1	FOXM1	NOTCH1_FOXM1
NOTCH1	ING1	NOTCH1_ING1
NOTCH1	CTBP1	NOTCH1_CTBP1
NOTCH1	MSX2	NOTCH1_MSX2
NOTCH1	NR2E3	NOTCH1_NR2E3
NOTCH1	STAT4	NOTCH1_STAT4
NOTCH1	JUN	NOTCH1_JUN
NOTCH1	CHD8	NOTCH1_CHD8
NOTCH1	SETBP1	NOTCH1_SETBP1
NOTCH1	FOSL1	NOTCH1_FOSL1
NOTCH1	MYCN	NOTCH1_MYCN
NOTCH1	SSX2	NOTCH1_SSX2
NOTCH1	DDX5	NOTCH1_DDX5
NOTCH1	MEIS1	NOTCH1_MEIS1
NOTCH1	ZFP36	NOTCH1_ZFP36
NOTCH1	RARG	NOTCH1_RARG
NOTCH1	TBX21	NOTCH1_TBX21
NOTCH1	FOXL1	NOTCH1_FOXL1
NOTCH1	KLF10	NOTCH1_KLF10
NOTCH1	PHOX2B	NOTCH1_PHOX2B
NOTCH1	NKX2-1	NOTCH1_NKX2-1
NOTCH1	CITED2	NOTCH1_CITED2
NOTCH1	ID3	NOTCH1_ID3
NOTCH1	BTG2	NOTCH1_BTG2
NOTCH1	TRRAP	NOTCH1_TRRAP
NOTCH1	HOXB13	NOTCH1_HOXB13
NOTCH1	ID1	NOTCH1_ID1
NOTCH1	SOX9	NOTCH1_SOX9
NOTCH1	NFE2L2	NOTCH1_NFE2L2
NOTCH1	FOS	NOTCH1_FOS
NOTCH1	THRA	NOTCH1_THRA
NOTCH1	PAX4	NOTCH1_PAX4
NOTCH1	SRF	NOTCH1_SRF
NOTCH1	MAFB	NOTCH1_MAFB
NOTCH1	SOX11	NOTCH1_SOX11
NOTCH1	BPTF	NOTCH1_BPTF
NOTCH1	PAX8	NOTCH1_PAX8
NOTCH1	HDAC5	NOTCH1_HDAC5
NOTCH1	SHOX2	NOTCH1_SHOX2
NOTCH1	FOXP3	NOTCH1_FOXP3
NOTCH1	WDR5	NOTCH1_WDR5
NOTCH1	PIAS3	NOTCH1_PIAS3
NOTCH1	TBR1	NOTCH1_TBR1
NOTCH1	USF2	NOTCH1_USF2
NOTCH1	XRCC6	NOTCH1_XRCC6
NOTCH1	NFKB2	NOTCH1_NFKB2
NOTCH1	KLF9	NOTCH1_KLF9
NOTCH1	IRF2	NOTCH1_IRF2
NOTCH1	E2F5	NOTCH1_E2F5
NOTCH1	MITF	NOTCH1_MITF
NOTCH1	HOXD1	NOTCH1_HOXD1
NOTCH1	KDM4B	NOTCH1_KDM4B
NOTCH1	DEK	NOTCH1_DEK
NOTCH1	RFX2	NOTCH1_RFX2
NOTCH1	TP53	NOTCH1_TP53
NOTCH1	BIN1	NOTCH1_BIN1
NOTCH1	E4F1	NOTCH1_E4F1
NOTCH1	CREB1	NOTCH1_CREB1
NOTCH1	FOXP1	NOTCH1_FOXP1
NOTCH1	TBP	NOTCH1_TBP
NOTCH1	RB1	NOTCH1_RB1
NOTCH1	GFI1	NOTCH1_GFI1
NOTCH1	MAFK	NOTCH1_MAFK
NOTCH1	FOSL2	NOTCH1_FOSL2
NOTCH1	TLX1	NOTCH1_TLX1
NOTCH1	DRAP1	NOTCH1_DRAP1
NOTCH1	TFAP2B	NOTCH1_TFAP2B
NOTCH1	EGR3	NOTCH1_EGR3
NOTCH1	SP3	NOTCH1_SP3
NOTCH1	KLF1	NOTCH1_KLF1
NOTCH1	NKX2-5	NOTCH1_NKX2-5
NOTCH1	SOX6	NOTCH1_SOX6
NOTCH1	YY1	NOTCH1_YY1
NOTCH1	BRCA2	NOTCH1_BRCA2
NOTCH1	ETV6	NOTCH1_ETV6
NOTCH1	LHX3	NOTCH1_LHX3
NOTCH1	NR4A3	NOTCH1_NR4A3
NOTCH1	ETV1	NOTCH1_ETV1
NOTCH1	NFKB1	NOTCH1_NFKB1
